timestep,temperature,pressure,battery,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15
370,20.875,1022.9291,84.55666,0.5087323,-0.28726292,-0.04672271,0.04512459,-0.18824148,0.7178591,-0.008036718,0.3923356,-0.14207071,-0.39293927,0.56464124,-0.25219277,0.29288098,-0.43218714,0.6727699,0.09347771
371,21.2579,1021.6142,83.675224,0.5256578,-0.27162835,-0.071712345,0.02183126,-0.18086872,0.71076035,-0.012097269,0.38348454,-0.15223476,-0.39363185,0.57509494,-0.256982,0.29257283,-0.43750685,0.6704427,0.07598017
372,22.163956,1017.4262,83.3613,0.5541582,-0.22959061,-0.10865885,-0.030688062,-0.15304738,0.6947206,-0.03787151,0.3820504,-0.18130288,-0.41893545,0.6229599,-0.2508261,0.28996232,-0.45656696,0.6748166,0.040037632
373,21.695961,1041.1729,84.95599,0.59855694,-0.26164728,-0.020062566,0.06523174,-0.14539519,0.76117986,-0.01956375,0.36956677,-0.2096433,-0.42060983,0.5509214,-0.26244664,0.3509262,-0.431324,0.7492479,0.110591486
374,21.62796,995.4124,85.65405,0.45279622,-0.23355734,-0.1137321,-0.06546712,-0.17126113,0.64560825,-0.06052284,0.43607667,-0.12944981,-0.43664598,0.69038945,-0.21032806,0.22607143,-0.4743147,0.61296105,0.0186183
375,20.972353,1024.9161,81.652275,0.5326201,-0.29135948,-0.08504704,0.03732732,-0.20164111,0.7166836,0.015942663,0.35967696,-0.13827816,-0.3571815,0.53027546,-0.28056276,0.29753482,-0.42311257,0.65935105,0.08223458
376,21.549585,1025.4989,83.394035,0.55162776,-0.261898,-0.07409382,0.019876853,-0.16985604,0.7186539,-0.014629215,0.37442255,-0.17004961,-0.39837047,0.5730896,-0.2619306,0.30587372,-0.43827736,0.68652254,0.07470909
377,21.8765,1051.7325,83.57128,0.64514434,-0.26383454,-0.019654095,0.084282935,-0.14116302,0.7845682,-0.004115522,0.34104446,-0.23022744,-0.40592244,0.5120629,-0.28492102,0.3806461,-0.42056134,0.7751508,0.12179269
378,21.706366,1038.5461,84.74791,0.5919766,-0.26001066,-0.02925551,0.05630082,-0.14791423,0.7539793,-0.020168692,0.3707894,-0.20466763,-0.4186977,0.5567484,-0.26167607,0.3437541,-0.4332794,0.739888,0.10382192
379,21.396902,1031.1244,83.89754,0.5597219,-0.27103505,-0.050296366,0.044813663,-0.16875225,0.7348635,-0.010218635,0.3729186,-0.17551675,-0.39910954,0.5556364,-0.26374322,0.31997594,-0.43193954,0.7041889,0.09315845
380,21.929783,1047.0369,82.44773,0.63841164,-0.26121834,-0.0474267,0.06436342,-0.14910728,0.77002466,0.00033141673,0.33540502,-0.21984538,-0.3936517,0.515508,-0.29031694,0.3677231,-0.42235065,0.75357723,0.10542293
381,22.245314,1015.52264,82.68033,0.5551063,-0.22643772,-0.12457004,-0.042076677,-0.15554002,0.68806845,-0.03577809,0.3772186,-0.17869705,-0.412865,0.62439394,-0.25478154,0.28518203,-0.4576619,0.6656818,0.030721277
382,21.83147,989.7489,85.2478,0.44636524,-0.22190654,-0.13755128,-0.09238945,-0.16996968,0.6292317,-0.067212686,0.43842053,-0.12640533,-0.43880838,0.71124303,-0.20730457,0.21242696,-0.48189628,0.5969966,-0.00092820823
383,22.074427,998.94244,79.01577,0.5141486,-0.2323543,-0.2093246,-0.095946245,-0.19451332,0.63917136,-0.012737319,0.36184052,-0.12830994,-0.36219484,0.624479,-0.2729543,0.23617317,-0.4585035,0.58402103,-0.015574217
384,22.302532,992.23016,85.24102,0.4746561,-0.20265861,-0.1438824,-0.105346,-0.15170288,0.63314575,-0.078215495,0.43325818,-0.15028065,-0.45312387,0.7241942,-0.20734058,0.22384672,-0.4880094,0.6146876,-0.009061143
385,23.189112,1005.22205,86.205475,0.54871416,-0.16937721,-0.123082936,-0.10181687,-0.106187254,0.6637862,-0.10066669,0.42278832,-0.2135872,-0.4913761,0.73511326,-0.20672883,0.26857743,-0.4948926,0.6807125,-0.002466008
386,23.320185,1012.678,78.32677,0.6139686,-0.18770622,-0.21892995,-0.11109988,-0.14602667,0.6665799,-0.030268967,0.33206096,-0.2013914,-0.38976783,0.6300779,-0.28647742,0.28550804,-0.4660023,0.6477656,-0.024816073
387,24.068748,991.0208,79.69514,0.5744395,-0.13729288,-0.2685978,-0.20321208,-0.1239585,0.60991085,-0.08025889,0.37102348,-0.1998986,-0.43577725,0.7414626,-0.24801973,0.23476948,-0.5035061,0.6078051,-0.08595215
388,23.633018,1069.1417,84.646126,0.7703724,-0.19459894,-0.009215057,0.06379643,-0.061247975,0.8222579,-0.048080474,0.32251108,-0.337816,-0.47227138,0.54876983,-0.2830717,0.44608998,-0.43926603,0.8742559,0.113555744
389,23.569162,1031.5764,83.72976,0.65731275,-0.17555222,-0.106634766,-0.048022807,-0.09203923,0.7244681,-0.06862055,0.3619104,-0.26584944,-0.46546566,0.64613307,-0.25412104,0.34263295,-0.4698051,0.75112844,0.03177306
390,23.810926,1025.2335,82.45495,0.65454394,-0.1639039,-0.14507186,-0.081453666,-0.09520224,0.7044279,-0.06941737,0.35609582,-0.2598212,-0.45747253,0.66084826,-0.2582519,0.32700306,-0.47600636,0.72745115,0.0059066415
391,23.575495,1004.1759,81.78067,0.58314633,-0.16246104,-0.19685817,-0.13605572,-0.12058315,0.65032315,-0.074010715,0.37733945,-0.21056488,-0.44522104,0.705004,-0.24457923,0.2669357,-0.48906255,0.65293515,-0.034977198
392,22.952175,1017.59467,80.57596,0.60229635,-0.20163624,-0.167009,-0.07327543,-0.14216754,0.6855507,-0.035533845,0.3501882,-0.20347682,-0.40694743,0.6250877,-0.27256602,0.29658112,-0.46187174,0.67160416,0.005867198
393,23.381563,1023.3186,84.44747,0.6205455,-0.17679359,-0.11086008,-0.062115192,-0.09927738,0.7056929,-0.076261595,0.38066703,-0.24640286,-0.47065055,0.6704043,-0.24017535,0.31871524,-0.47626263,0.72715676,0.022734344
394,24.505045,987.6712,80.49371,0.5796677,-0.113862365,-0.2762325,-0.22935347,-0.10545918,0.6006558,-0.10194348,0.38176706,-0.21526217,-0.4607945,0.7791308,-0.2349209,0.23044595,-0.51684797,0.6128949,-0.10193352
395,24.673496,999.71216,81.70927,0.6181067,-0.111151606,-0.23592642,-0.19687395,-0.08457309,0.63306653,-0.10742168,0.37797216,-0.24806485,-0.47985637,0.76469314,-0.2348727,0.26562014,-0.512555,0.66240436,-0.0758882
396,24.641466,1000.0496,82.20988,0.61539245,-0.111557424,-0.22737247,-0.1928531,-0.08239457,0.63509107,-0.11058505,0.3827843,-0.24927542,-0.48540473,0.76795954,-0.2307482,0.26651824,-0.513222,0.6664691,-0.07207714
397,23.875,1007.5839,82.52039,0.60324264,-0.14957166,-0.18632415,-0.13642266,-0.103226185,0.6589813,-0.085958496,0.37930226,-0.2318466,-0.46381435,0.71624017,-0.23955353,0.27962118,-0.49356997,0.67531615,-0.033018716
398,23.899553,1028.8848,81.9228,0.6720526,-0.16363099,-0.14633712,-0.07617025,-0.0931364,0.71227366,-0.06434141,0.3455829,-0.26781878,-0.452516,0.64794135,-0.26637667,0.33750737,-0.47258782,0.7365755,0.008803397
399,25.117456,1024.5176,84.148865,0.7018541,-0.101433486,-0.15624681,-0.13435267,-0.038490057,0.69920665,-0.1208369,0.3691056,-0.31941473,-0.5213352,0.73840505,-0.23485206,0.33900437,-0.50524276,0.7660068,-0.025263928
400,25.062613,1011.2401,82.07333,0.668649,-0.10043126,-0.21424037,-0.17821528,-0.061427712,0.6613318,-0.112076804,0.3652473,-0.28581548,-0.49472228,0.75169,-0.2410114,0.3010796,-0.51003987,0.7087673,-0.060909204
401,25.430408,1021.0468,81.89858,0.71552116,-0.090872556,-0.20346671,-0.165513,-0.043441832,0.6842248,-0.11287312,0.3493206,-0.31756967,-0.5021181,0.7367567,-0.25052243,0.33132192,-0.507058,0.74539787,-0.051326953
402,24.95855,1006.5755,79.496826,0.66187847,-0.10836962,-0.2581762,-0.19601443,-0.08400965,0.6447959,-0.090697035,0.3453397,-0.26329532,-0.45823824,0.73188496,-0.26073456,0.28582096,-0.50449395,0.6730947,-0.0790998
403,26.361795,994.7715,80.617455,0.682307,-0.035903633,-0.3052488,-0.28789076,-0.034148782,0.60951203,-0.14876802,0.36641896,-0.30526555,-0.5197367,0.8397543,-0.23097448,0.2682508,-0.54387164,0.6755455,-0.13901088
404,25.25846,1038.4601,81.227486,0.7641889,-0.11131671,-0.16845295,-0.10857782,-0.043179214,0.72842026,-0.08830203,0.32065803,-0.33829254,-0.48439527,0.6705817,-0.27516872,0.37663248,-0.48591053,0.78998196,-0.012489378
405,26.425562,1006.50745,82.12435,0.7138577,-0.03691697,-0.2589359,-0.25085163,-0.015368372,0.6422602,-0.1541055,0.36641708,-0.33432257,-0.53940576,0.82497954,-0.22848237,0.30172986,-0.5388906,0.7240326,-0.109369494
406,25.50358,1064.0739,79.689,0.86022854,-0.12068942,-0.13724309,-0.048101082,-0.028459787,0.7897615,-0.061204568,0.27086225,-0.38730663,-0.46677107,0.58851755,-0.3138603,0.44788983,-0.46199375,0.86219364,0.028103098
407,26.252384,1033.2834,82.26223,0.78724205,-0.06144187,-0.1911268,-0.16340825,-0.0044290125,0.7120699,-0.12895314,0.33394083,-0.37453187,-0.53052264,0.74033964,-0.2550602,0.37300006,-0.511622,0.8032525,-0.04712517
408,26.146198,1017.7506,81.61769,0.7382277,-0.05775115,-0.23308411,-0.20707457,-0.02166003,0.67151964,-0.132941,0.34783533,-0.34042722,-0.52167034,0.7741635,-0.24597615,0.3292737,-0.5220025,0.7486465,-0.07983941
409,26.317354,1040.1218,85.10887,0.7976621,-0.05596727,-0.1374479,-0.13658392,0.019759923,0.7349167,-0.14983298,0.35396034,-0.40028542,-0.5689219,0.7551108,-0.2352311,0.39395005,-0.5153083,0.84674245,-0.02203983
410,26.249111,992.5423,81.32089,0.6672778,-0.03773442,-0.29772374,-0.28735316,-0.035143048,0.6057762,-0.15351208,0.37694344,-0.29942518,-0.52592224,0.8493724,-0.22282258,0.2614815,-0.5460839,0.67152756,-0.13746391
411,28.070929,1004.1462,84.09328,0.7697538,0.04228857,-0.27864814,-0.32234237,0.054142684,0.63161683,-0.21861587,0.3830058,-0.40617657,-0.61794114,0.92509025,-0.19906735,0.312772,-0.576542,0.76689965,-0.15243435
412,27.741234,1009.3002,82.309425,0.7793076,0.020000309,-0.28328255,-0.29866028,0.03440839,0.64299065,-0.18992673,0.35942847,-0.39455956,-0.5828983,0.875615,-0.22253308,0.3224809,-0.5603974,0.7623014,-0.13995905
413,27.864609,1012.9109,81.01143,0.80179286,0.019957453,-0.29617995,-0.29750076,0.03292197,0.6490325,-0.1792335,0.34099656,-0.40094602,-0.56891024,0.8556975,-0.23752233,0.33276537,-0.5552668,0.76635575,-0.14148039
414,26.81329,999.98474,80.246216,0.7197683,-0.020171434,-0.30988124,-0.293082,-0.017189652,0.6198071,-0.15388335,0.35407957,-0.33169037,-0.52807516,0.8397229,-0.23723735,0.28669927,-0.54599726,0.698464,-0.1423932
415,26.602417,1021.4458,80.00994,0.7770381,-0.043870866,-0.2585322,-0.22102405,-0.01315099,0.67544365,-0.12873144,0.32479224,-0.35957503,-0.51408666,0.7648672,-0.26213646,0.3429029,-0.5217809,0.75782764,-0.09197551
416,27.536924,989.03485,81.758194,0.7111187,0.022614539,-0.33232507,-0.351848,0.011384636,0.59100056,-0.19580786,0.38078249,-0.34846145,-0.5731046,0.9201704,-0.20835118,0.2649521,-0.5736623,0.6917951,-0.17950925
417,28.004402,980.1439,81.78742,0.7044121,0.049095362,-0.36418515,-0.39830896,0.022842616,0.5658515,-0.21617173,0.39068967,-0.35242486,-0.59000653,0.96680725,-0.1966365,0.24539395,-0.5902717,0.6748814,-0.21147732
418,28.35875,996.20154,83.85376,0.7592938,0.05954683,-0.3075227,-0.35912836,0.058094174,0.60928804,-0.23091777,0.38966274,-0.4032898,-0.6254216,0.95816624,-0.19175461,0.2938508,-0.58824134,0.7470121,-0.17847647
419,28.043478,1006.5544,81.00851,0.7902845,0.03195247,-0.31535324,-0.3240996,0.035424292,0.6318075,-0.18928055,0.3484589,-0.39723647,-0.5757682,0.8820697,-0.2301993,0.31722888,-0.5642931,0.7507391,-0.16003378
420,28.250908,1022.552,81.93184,0.84386265,0.033130735,-0.27101362,-0.2825045,0.058284193,0.6735798,-0.1901326,0.33640933,-0.43744427,-0.5914205,0.8543885,-0.23662722,0.3633892,-0.55615664,0.8110216,-0.12798797
421,27.54777,1024.5085,78.72718,0.8338921,-0.0071282387,-0.29330385,-0.2568716,0.014444053,0.67586493,-0.14139558,0.3039285,-0.39919138,-0.5263902,0.7821944,-0.27203274,0.3598497,-0.5318828,0.77802914,-0.11790429
422,28.124416,1002.6404,79.78618,0.78761077,0.035048723,-0.3434059,-0.3432126,0.028326184,0.6189288,-0.18411838,0.3406889,-0.388986,-0.5629112,0.8832968,-0.2371479,0.30664968,-0.5655525,0.7314185,-0.1759634
423,29.00635,1043.4379,81.922966,0.94076896,0.053146273,-0.24230579,-0.2530616,0.09785685,0.7232017,-0.19419296,0.30631644,-0.5053306,-0.6110999,0.825475,-0.25366864,0.42773703,-0.55043244,0.89113665,-0.10520196
424,27.801805,1014.7377,82.85918,0.7959813,0.020540237,-0.26467678,-0.28332233,0.043292552,0.6577085,-0.19197814,0.35778534,-0.40873247,-0.5910274,0.86843586,-0.22258663,0.3382119,-0.5581845,0.78433126,-0.12775427
425,28.616413,1068.6223,81.49207,1.0024326,0.018649131,-0.18057585,-0.16286339,0.096557885,0.78892183,-0.15940131,0.270948,-0.53153896,-0.58814704,0.7297545,-0.28507292,0.4921888,-0.51899445,0.9565874,-0.042667396
426,28.754868,1014.98596,81.031456,0.847136,0.058093607,-0.31369272,-0.3296445,0.06606153,0.649793,-0.20241465,0.3349524,-0.44162047,-0.5969109,0.8882301,-0.23465724,0.34724903,-0.56932366,0.79203546,-0.16224605
427,28.662884,1035.8146,82.32077,0.9005817,0.043810368,-0.24557653,-0.2595978,0.08345303,0.7062231,-0.1942405,0.3216069,-0.47927684,-0.60699904,0.83755183,-0.24415773,0.40381283,-0.552533,0.8633694,-0.109873585
428,28.39901,994.20557,77.76992,0.7833661,0.047673643,-0.3977989,-0.38669777,0.020448744,0.59188414,-0.18110587,0.32986188,-0.3777718,-0.54654986,0.8972247,-0.24586461,0.28520992,-0.5719678,0.6965348,-0.21043316
429,29.24491,998.9093,77.219955,0.83743453,0.080758005,-0.41608265,-0.41098702,0.050054103,0.5984809,-0.19602068,0.3147716,-0.4189849,-0.5650893,0.9136931,-0.25115836,0.30607346,-0.58105314,0.7250633,-0.22686218
430,29.270811,1072.432,80.64435,1.0467519,0.04309711,-0.20020491,-0.18252812,0.11693624,0.79362464,-0.16715585,0.254735,-0.5620762,-0.59686625,0.7372348,-0.29324993,0.50854397,-0.5245594,0.9760402,-0.05686044
431,29.623999,1023.22186,80.45439,0.9131205,0.089871794,-0.32482928,-0.34453282,0.09847155,0.66527075,-0.21489759,0.31493014,-0.48987454,-0.6151355,0.8950107,-0.24362963,0.37794396,-0.57549477,0.8316702,-0.17196886
432,29.758778,1015.6691,81.004425,0.893448,0.10204044,-0.33793727,-0.37097502,0.10211679,0.64630485,-0.22945963,0.32976902,-0.4843945,-0.62815326,0.9292278,-0.23021963,0.3590412,-0.58654374,0.81555516,-0.18938981
433,29.492249,1007.9989,82.1311,0.85309637,0.09793097,-0.33312118,-0.378582,0.094965726,0.63025564,-0.23797141,0.35226557,-0.464292,-0.636142,0.9529742,-0.21350065,0.33618358,-0.5923171,0.7947217,-0.19315782
434,29.27872,1006.2571,81.356705,0.84201884,0.08769342,-0.3424892,-0.37708557,0.081471354,0.62535584,-0.22676696,0.34745163,-0.44936126,-0.61948174,0.94015795,-0.22006272,0.32886618,-0.58770716,0.77903336,-0.19417618
435,28.925745,1022.32587,80.43809,0.8797898,0.05948931,-0.30942154,-0.31715083,0.072919816,0.6665484,-0.1961223,0.3187199,-0.45925045,-0.5930229,0.8673371,-0.24661799,0.36857545,-0.5637956,0.81376284,-0.1541345
436,30.165339,1031.501,80.37229,0.9625269,0.108323306,-0.32067218,-0.3435447,0.12229678,0.6835353,-0.22253351,0.30122805,-0.52652186,-0.6295422,0.8930995,-0.2498174,0.40580165,-0.577303,0.86805505,-0.17014028
437,30.072706,1050.2617,81.269,1.0114716,0.09437534,-0.26275337,-0.28089643,0.13596573,0.7338881,-0.21261494,0.28654063,-0.55900294,-0.6348168,0.84404933,-0.26087713,0.4564961,-0.5611857,0.9301287,-0.12384625
438,29.655022,995.0887,78.62091,0.8372656,0.104810625,-0.41575217,-0.4354278,0.07108304,0.5893496,-0.22255988,0.33238876,-0.43478322,-0.5973449,0.95840347,-0.23214835,0.300565,-0.5962241,0.7326269,-0.24046649
439,29.523073,1009.4922,79.99177,0.868986,0.09308413,-0.36024636,-0.38247508,0.08365533,0.62967694,-0.21915133,0.32833523,-0.4598527,-0.6085051,0.92580974,-0.23464637,0.3392871,-0.5848754,0.7840473,-0.20021701
440,29.788996,1032.8269,80.138725,0.9511262,0.09023431,-0.31134135,-0.32414937,0.10822412,0.68841463,-0.20901777,0.29863578,-0.51230645,-0.6142949,0.8703334,-0.25532848,0.4055441,-0.5686398,0.8622665,-0.15767784
441,30.091438,1023.3679,77.04265,0.95002115,0.10209879,-0.3838207,-0.37540978,0.09399673,0.6564567,-0.19827707,0.27797687,-0.49625027,-0.58471996,0.87630755,-0.2728646,0.38095185,-0.57315207,0.81681997,-0.19982606
442,29.282267,1019.15454,78.232,0.89607763,0.07189566,-0.35644257,-0.34915516,0.06997904,0.6521968,-0.18950696,0.29882544,-0.45991075,-0.5757096,0.867186,-0.261947,0.3621663,-0.5662507,0.79533744,-0.1806057
443,30.238096,1053.4431,82.084816,1.0246302,0.10165864,-0.24828258,-0.2759068,0.14887497,0.7428092,-0.22168447,0.290112,-0.5746157,-0.6502223,0.8510231,-0.255637,0.46728063,-0.5637413,0.94949245,-0.11823158
444,29.783749,1052.6764,80.32967,1.0105225,0.07772365,-0.26295832,-0.26434314,0.12127808,0.7397059,-0.19455136,0.27497447,-0.5475725,-0.6127766,0.8139005,-0.27355012,0.4596506,-0.55089915,0.92430633,-0.114639625
445,29.736605,1009.709,79.56724,0.8810086,0.10135749,-0.37106735,-0.392424,0.08876094,0.62828684,-0.22123016,0.32285768,-0.46744466,-0.6095928,0.92960143,-0.23765203,0.34174177,-0.58717656,0.7861548,-0.20766903
446,29.727974,1025.7843,80.26844,0.9263685,0.09237355,-0.32416612,-0.3420121,0.10257867,0.67093337,-0.21411248,0.30930233,-0.49795216,-0.6154597,0.88986766,-0.24737167,0.38584095,-0.5744221,0.8403681,-0.17030142
447,29.979635,1031.284,81.87585,0.9466914,0.103931546,-0.29553935,-0.33126515,0.12490019,0.6869237,-0.23054354,0.317629,-0.5242878,-0.6436177,0.9026662,-0.23667143,0.4042618,-0.5788381,0.87457013,-0.1587625
448,30.559679,992.0368,75.84874,0.8806392,0.14002112,-0.4842662,-0.49255565,0.08424273,0.57134885,-0.22615443,0.3043534,-0.45620686,-0.5898413,0.97517085,-0.2499044,0.29957724,-0.6066083,0.72216797,-0.2847047
449,30.558079,994.4987,79.53242,0.87088585,0.14741376,-0.4273035,-0.47312182,0.108609945,0.5849821,-0.2559378,0.33885196,-0.474797,-0.638072,1.0093678,-0.21828006,0.30844754,-0.61571693,0.75705695,-0.26334584
450,29.297932,985.6495,80.716354,0.7830217,0.10020587,-0.39922193,-0.44121575,0.065657824,0.57115674,-0.23834984,0.3674402,-0.4115978,-0.61564076,0.9943588,-0.20516507,0.27256757,-0.6050032,0.71163315,-0.24118051
451,30.452988,1010.75977,75.6758,0.9338424,0.1228486,-0.4409647,-0.43291342,0.09072915,0.61955374,-0.2066402,0.27883226,-0.48387182,-0.58051956,0.9135735,-0.27090573,0.3493956,-0.5869646,0.77586955,-0.24276623
452,29.662495,1030.6132,77.4123,0.9515419,0.079360455,-0.35116565,-0.33419254,0.0853968,0.6779799,-0.18374969,0.27411976,-0.4925602,-0.57463795,0.8406657,-0.2790246,0.39664736,-0.5599773,0.8324946,-0.17069453
453,30.087744,1022.33685,80.65569,0.9298558,0.111468464,-0.33581102,-0.36649144,0.11572865,0.66100615,-0.23020272,0.31627262,-0.508365,-0.63263226,0.9198878,-0.2383928,0.38024896,-0.5852141,0.8404512,-0.18611707
454,30.032227,1002.7969,81.59922,0.86344004,0.12387535,-0.3661545,-0.41904736,0.10775688,0.61307466,-0.25253195,0.3513797,-0.4755364,-0.6471869,0.9855714,-0.21030311,0.32705534,-0.60509574,0.7864847,-0.22181855
455,29.84352,1022.19147,78.165504,0.93030345,0.0946337,-0.36461377,-0.36454415,0.09142861,0.65695083,-0.20204715,0.2919732,-0.48827082,-0.5919769,0.8817218,-0.26261187,0.3759573,-0.57327944,0.81622785,-0.1903803
456,29.646252,1004.7005,79.33705,0.8628435,0.10000801,-0.38348562,-0.40415847,0.081064254,0.61545706,-0.22076754,0.3273342,-0.4540308,-0.6046687,0.937835,-0.23523039,0.32707313,-0.5894522,0.7671721,-0.2167238
457,30.902487,994.78503,77.00472,0.8986839,0.1562737,-0.47055164,-0.49538675,0.10533473,0.5789184,-0.24342777,0.31125164,-0.47975308,-0.61544263,0.994905,-0.24012901,0.31114203,-0.61378354,0.7465585,-0.28355324
458,30.720997,1018.6177,78.46859,0.9565419,0.13652655,-0.3908382,-0.41198868,0.12244418,0.6438583,-0.23186295,0.29617038,-0.51963055,-0.6244248,0.93349993,-0.25151348,0.3751016,-0.59317416,0.8264532,-0.22151473
459,30.421282,1010.5597,82.3962,0.9004803,0.13807383,-0.34709007,-0.41015252,0.13130865,0.6325476,-0.2639528,0.34794492,-0.508381,-0.66851753,0.98851275,-0.20864722,0.35251918,-0.6073786,0.82454526,-0.2129232
460,30.15872,1013.01733,82.88147,0.8941741,0.12606111,-0.32803848,-0.3899482,0.12645611,0.6411677,-0.2588876,0.3507862,-0.5036705,-0.6661612,0.97542727,-0.2080312,0.35689652,-0.6019324,0.83001596,-0.1981488
461,29.344555,1038.234,79.889,0.9492521,0.06646946,-0.29113582,-0.28975016,0.09409997,0.704076,-0.19019143,0.29088056,-0.5023434,-0.5958833,0.8324486,-0.26545796,0.41571423,-0.5549605,0.8673775,-0.13470787
462,30.420786,1055.0516,79.42475,1.0499727,0.10218364,-0.28623834,-0.28770718,0.13981017,0.7407075,-0.20248489,0.2600987,-0.57465553,-0.6204702,0.8242046,-0.28090715,0.4718942,-0.5572949,0.9385708,-0.1316294
463,29.14292,1032.5624,78.25895,0.9307085,0.05718127,-0.32174003,-0.30323792,0.07331756,0.6873417,-0.17508979,0.28234375,-0.47769594,-0.56904054,0.82205856,-0.27592716,0.3973077,-0.5515259,0.83355916,-0.14812867
464,30.713005,1025.994,78.71525,0.97752905,0.13204125,-0.37026003,-0.38892856,0.12817338,0.6632989,-0.22783671,0.28919855,-0.5331693,-0.6259954,0.91424763,-0.25669038,0.3952526,-0.58701724,0.85068434,-0.20458202
465,29.563828,995.681,77.71487,0.8392931,0.09816763,-0.42469072,-0.43270227,0.06255016,0.58954024,-0.21173178,0.32272357,-0.4285044,-0.58235276,0.9425193,-0.24162175,0.3007372,-0.59124726,0.72573733,-0.24058439
466,30.086933,1009.856,77.55673,0.9062288,0.11183876,-0.4075875,-0.41366553,0.08883157,0.62286234,-0.21346222,0.3007026,-0.4744172,-0.594024,0.9216306,-0.25454035,0.3444222,-0.58707726,0.77920336,-0.22607936
467,29.618229,1047.6178,80.31423,0.9879004,0.0736053,-0.27059838,-0.27228394,0.11220643,0.7275623,-0.19389977,0.28201318,-0.5317863,-0.6083289,0.82145804,-0.26949212,0.44422796,-0.55254275,0.9051475,-0.12073021
